$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
1.099182e-02,1.865422e-01,1.518199e-01,2.395946e+01,8.561963e+00,9.040619e-23,1.069749e-03,6.967283e-04
3.887255e-03,2.491508e-01,7.545424e-02,3.185621e+01,1.881253e+01,8.491566e-23,1.614006e-03,7.608340e-04
2.979466e-03,2.878696e-01,1.021079e-01,2.181545e+01,8.559863e+00,8.836666e-23,1.511040e-03,9.091768e-04
9.772936e-03,1.578531e-01,3.407814e-01,1.543573e+01,3.900866e+01,8.219752e-23,1.573655e-03,5.827205e-04
1.598982e-02,1.139202e-01,2.193980e-01,1.778992e+01,3.656760e+01,8.680857e-23,1.466588e-03,4.866302e-04
6.258105e-03,1.519667e-01,4.659994e-01,1.075253e+01,3.732186e+00,3.709527e-23,7.204824e-04,4.755018e-04
1.474556e-02,2.868550e-01,3.939104e-01,2.008215e+01,3.530912e+00,9.062021e-23,1.587842e-03,3.327374e-04
8.877374e-02,4.836789e-01,1.667240e-01,4.274407e+01,1.852619e+00,8.171775e-23,1.853491e-03,6.300972e-04
1.779221e-02,4.437791e-01,2.161901e-01,8.043726e+01,9.394392e+00,6.918816e-23,1.745938e-03,8.948308e-04
1.803900e-02,2.411363e-01,7.626025e-02,9.064783e+01,2.299023e+00,8.575423e-23,1.626021e-03,7.569076e-04
1.573043e-02,1.658125e-01,3.384539e-01,6.072365e+01,1.210103e+00,4.080300e-23,1.490717e-03,7.637739e-04
1.224393e-02,3.084173e-01,1.881892e-01,2.087655e+01,2.379850e+00,6.055946e-23,2.341621e-04,8.788652e-04
1.304068e-03,2.835196e-01,2.991720e-01,1.241974e+01,1.139176e+00,9.451651e-23,2.462817e-04,1.356238e-04
3.792879e-03,2.501040e-01,1.353270e-01,1.276468e+01,1.465336e+00,6.577337e-23,5.641914e-04,4.046640e-04
1.383378e-02,2.673132e-01,3.274288e-01,1.227771e+01,1.169545e+00,3.922942e-23,8.256436e-04,6.134759e-04
3.350795e-03,2.866150e-01,6.325739e-01,1.770386e+01,1.128028e+00,8.300336e-23,1.763740e-03,3.479440e-04
8.873431e-03,2.851821e-01,1.214712e-01,1.248161e+01,1.723601e+00,6.313687e-23,8.419082e-04,5.121198e-04
7.092482e-03,2.752235e-01,2.176732e-01,2.047155e+01,2.074796e+00,8.757589e-23,5.194496e-04,6.632096e-04
1.537102e-02,1.796868e-01,9.179169e-01,1.843554e+01,6.309446e+00,7.668357e-23,4.588076e-04,4.587030e-04
6.025169e-02,2.814916e-01,7.740588e-02,1.649378e+01,3.916871e+01,6.771587e-23,3.685478e-04,6.795961e-04
3.826256e-03,2.681766e-01,3.956621e-01,1.680228e+01,1.045705e+01,9.919580e-23,5.038582e-04,9.214984e-04
4.121281e-03,2.260119e-01,7.123713e-01,1.705345e+01,1.217790e+01,6.150097e-23,9.723146e-04,7.460084e-04
2.810740e-03,1.049716e-01,5.622435e-01,1.658568e+01,6.039485e+00,8.983690e-23,4.666825e-04,3.046632e-04
1.008617e-02,1.194787e-01,2.903585e-01,1.248941e+01,9.319771e+00,6.978145e-23,2.358719e-04,2.500490e-04
2.326817e-02,2.532662e-01,3.605347e-01,1.259706e+01,7.090191e+01,7.982422e-23,2.686753e-04,3.266161e-04
1.860142e-02,2.787522e-01,5.272385e-01,1.256580e+01,5.191443e+00,5.397809e-23,1.007868e-03,2.208439e-04
1.628872e-02,1.060634e-01,3.691754e-01,1.868332e+01,8.615623e+00,9.472357e-23,6.674721e-04,2.591235e-04
1.148970e-02,1.762550e-01,6.701477e-01,1.734500e+01,2.159740e+00,8.230865e-23,1.068939e-03,2.170796e-04
2.682281e-02,2.832472e-01,5.868982e-01,1.026133e+01,1.079640e+00,6.592682e-23,1.263643e-03,1.023783e-04
1.431375e-02,3.035932e-01,3.300490e-01,1.293656e+01,2.147756e+00,9.334776e-23,9.138973e-04,1.443359e-04
8.827085e-03,4.917101e-01,1.390174e-01,1.166349e+01,4.605975e+00,9.735556e-23,3.230558e-04,1.152111e-04
2.491636e-03,1.439968e-01,5.969937e-01,1.075006e+01,1.860132e+00,6.188649e-23,5.503597e-04,3.830672e-04
2.923571e-03,2.444965e-01,3.686568e-01,2.678784e+01,3.055754e+00,7.675684e-23,7.203339e-04,3.603409e-04
5.910182e-03,2.272524e-01,4.003121e-01,2.052483e+01,1.246126e+00,6.567611e-23,4.924957e-04,3.660160e-04
2.043690e-02,3.977919e-01,6.515916e-01,1.125314e+01,4.232480e+00,8.829533e-23,4.711840e-04,4.101818e-04
2.791930e-03,4.621627e-01,7.113346e-01,2.349053e+01,3.671815e+00,5.750070e-23,7.411408e-04,6.643357e-04
1.170562e-03,3.155698e-01,1.932220e-01,2.384857e+01,1.737399e+00,6.608855e-23,2.502978e-04,4.228135e-04
4.702251e-03,2.580850e-01,7.650697e-01,1.669996e+01,4.741347e+00,6.482194e-23,2.014170e-04,3.132000e-04
4.110600e-03,3.499006e-01,1.631513e-01,3.208510e+01,3.174360e+00,6.803096e-23,2.540445e-04,3.346813e-04
1.203697e-03,3.535691e-01,5.913560e-01,3.214231e+01,9.110020e+00,7.982007e-23,2.513123e-04,9.442861e-04
