$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
4.928641e-02,5.180813e-01,1.109074e-01,3.531114e+01,9.092153e+01,4.626961e-23,8.004422e-04,5.318731e-04
4.214168e-02,5.680024e-01,8.022181e-02,8.373729e+01,2.811567e+01,3.267051e-23,7.017396e-04,5.706868e-04
6.394153e-03,3.087417e-01,5.676313e-02,4.763012e+01,1.058063e+01,2.235679e-23,7.048644e-04,3.787434e-04
8.450526e-03,3.842179e-01,9.844585e-02,3.933105e+01,2.171861e+01,1.938511e-23,5.045841e-04,4.584234e-04
2.637928e-02,4.428980e-01,7.030521e-02,5.782690e+01,2.972776e+01,2.296905e-23,1.339675e-03,3.488791e-04
4.925162e-02,5.046566e-01,1.522057e-01,5.561724e+01,9.342008e+01,2.553940e-23,7.429072e-04,4.726400e-04
5.657156e-02,3.557187e-01,2.122152e-01,6.700847e+01,3.587150e+01,1.923179e-23,3.533531e-04,4.356343e-04
1.570256e-02,3.922441e-01,1.006992e-01,6.362998e+01,4.944025e+01,2.057900e-23,5.830557e-04,6.138659e-04
8.825770e-03,3.527624e-01,5.487909e-02,7.077981e+01,5.749342e+00,2.450454e-23,6.499891e-04,5.230182e-04
1.185123e-02,5.267569e-01,1.528646e-01,3.361196e+01,8.911775e+00,2.253424e-23,5.102072e-04,6.886301e-04
1.099296e-02,4.337418e-01,5.708017e-02,4.734882e+01,4.415761e+01,3.357001e-23,7.950826e-04,3.567445e-04
1.294354e-02,5.800981e-01,1.012001e-01,4.249461e+01,6.577319e+01,2.948854e-23,7.608447e-04,5.019151e-04
1.129849e-02,4.467418e-01,5.341839e-02,5.365627e+01,1.401495e+01,3.225685e-23,4.918489e-04,3.577850e-04
3.536669e-02,4.764215e-01,1.572613e-01,4.123313e+01,2.822991e+01,3.219613e-23,6.639032e-04,4.622050e-04
5.456421e-02,3.719941e-01,1.180623e-01,6.132365e+01,2.656414e+01,2.764574e-23,1.114006e-03,3.397734e-04
3.123585e-02,4.321013e-01,1.849454e-01,9.593427e+01,3.575575e+01,4.269227e-23,4.891626e-04,4.559894e-04
4.917957e-02,4.579199e-01,6.953769e-01,7.176974e+01,5.137887e+00,2.874390e-23,9.478226e-04,5.222757e-04
1.403519e-02,4.358239e-01,3.208586e-01,8.219097e+01,4.318351e+00,1.974172e-23,2.835722e-04,4.738278e-04
1.664268e-02,4.197363e-01,7.926376e-02,5.184293e+01,1.538959e+01,3.436414e-23,2.888098e-04,4.450531e-04
9.732658e-02,5.004160e-01,1.479202e-01,4.887146e+01,9.534939e+00,2.512946e-23,2.073789e-04,3.836022e-04
1.573818e-02,4.511120e-01,1.040068e-01,6.270948e+01,2.856699e+01,3.513498e-23,4.714796e-04,4.244289e-04
1.846224e-02,2.406656e-01,1.604448e-01,5.695940e+01,2.338635e+01,1.244792e-23,2.467929e-04,4.120397e-04
1.299136e-02,3.910835e-01,9.014701e-02,4.504294e+01,5.518699e+01,3.741864e-23,2.831783e-04,4.273562e-04
7.258756e-03,4.495687e-01,8.740208e-02,3.659222e+01,2.026251e+01,2.971884e-23,3.914536e-04,5.428734e-04
6.972937e-03,3.405594e-01,7.935214e-02,8.196950e+01,1.466686e+01,2.033142e-23,2.488390e-04,3.821748e-04
1.417569e-02,2.340635e-01,7.368958e-01,5.017713e+01,2.439349e+01,2.252804e-23,7.787663e-04,4.180703e-04
1.086826e-02,3.577815e-01,6.756394e-01,4.928668e+01,3.586531e+01,2.902471e-23,5.978962e-04,4.489123e-04
1.220487e-02,3.523188e-01,8.320108e-01,4.013515e+01,2.255137e+01,3.156203e-23,4.420516e-04,4.735007e-04
1.074445e-02,3.186083e-01,5.230461e-01,3.505911e+01,6.162046e+01,2.228499e-23,5.716535e-04,4.320089e-04
3.241648e-02,6.854846e-01,7.023825e-01,5.466739e+01,1.821844e+01,2.254963e-23,3.020359e-04,4.729679e-04
9.967192e-03,3.437240e-01,1.929156e-01,3.160387e+01,6.136626e+01,2.462879e-23,4.456525e-04,3.257837e-04
1.795066e-02,2.364514e-01,6.402984e-01,3.949415e+01,3.006532e+01,2.375658e-23,9.365280e-04,5.616448e-04
3.716695e-03,3.179205e-01,4.938678e-01,2.378668e+01,2.907348e+01,1.458085e-23,1.121262e-03,4.332345e-04
4.562376e-02,4.710522e-01,1.567858e-01,4.836255e+01,1.568969e+01,2.402619e-23,1.526163e-03,4.433479e-04
2.940750e-02,5.815149e-01,5.206587e-02,8.694485e+01,3.626126e+00,2.514289e-23,3.943613e-04,4.697829e-04
1.263815e-02,4.083901e-01,7.957031e-02,7.930925e+01,1.211936e+01,1.786789e-23,2.562926e-04,4.050188e-04
6.956499e-03,3.378559e-01,8.944926e-02,7.322558e+01,4.470758e+00,2.497282e-23,3.781402e-04,4.341517e-04
5.266187e-02,7.541839e-01,2.443227e-01,7.613766e+01,2.194467e+00,3.723020e-23,1.541220e-03,3.693403e-04
8.080113e-03,4.518162e-01,3.319975e-01,5.391845e+01,6.772947e+00,1.532967e-23,1.515095e-03,4.796262e-04
3.433503e-02,5.194091e-01,9.428558e-02,4.163054e+01,1.561235e+01,2.470354e-23,1.142779e-03,4.389254e-04
