$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
1.225548e-03,5.622813e-01,6.629153e-02,2.146426e+01,5.682096e+01,5.670203e-23,4.587585e-04,7.451897e-04
4.199682e-02,8.457221e-02,6.393140e-01,8.739711e+01,3.222075e+00,1.456042e-24,1.897928e-03,1.894342e-04
6.702328e-03,1.628917e-01,1.342576e-01,1.098791e+01,2.641767e+00,7.019300e-24,2.422672e-04,1.658079e-04
1.953598e-04,2.471861e-02,2.883047e-01,4.851872e+01,1.528881e+01,1.561318e-23,1.002283e-03,4.234103e-04
4.480620e-04,2.417331e-01,9.518577e-01,3.291946e+01,2.947890e+01,3.394979e-23,3.042837e-04,1.240465e-04
1.306530e-02,1.546891e-02,9.867479e-02,1.352843e+01,1.700298e+00,2.708840e-24,6.844244e-04,3.643321e-04
6.602084e-02,8.344716e-01,4.292494e-01,7.162617e+01,6.798216e+00,4.204179e-24,5.084125e-04,8.699215e-04
2.263403e-03,5.292831e-02,1.998420e-01,3.135213e+01,3.859311e+01,2.904057e-23,1.143571e-03,2.566506e-04
2.323921e-03,2.957863e-01,8.463346e-02,1.268088e+01,1.287246e+00,1.717810e-23,6.070476e-04,1.826180e-04
7.965875e-02,1.461499e-02,8.020685e-01,5.600019e+01,2.352834e+01,6.794737e-24,1.460716e-03,7.153034e-04
1.273162e-02,8.763076e-01,1.547487e-01,1.859412e+01,4.922826e+01,1.387540e-24,3.147838e-04,4.430891e-04
3.711508e-04,4.369571e-02,3.302778e-01,7.573988e+01,8.818900e+00,6.336087e-23,7.574526e-04,1.743329e-04
2.363345e-04,4.422837e-01,5.647173e-01,6.207237e+01,4.411612e+00,3.027512e-23,2.180428e-04,3.469302e-04
6.886874e-03,9.300034e-02,5.956260e-02,2.715976e+01,7.929787e+01,3.718861e-24,9.737357e-04,1.175998e-04
3.476371e-02,1.493008e-01,2.325407e-01,3.799548e+01,1.075907e+01,2.444900e-24,3.573588e-04,2.670921e-04
1.191087e-03,3.110859e-02,1.089077e-01,1.561280e+01,1.964336e+00,3.469021e-23,1.595893e-03,9.094574e-04
7.494489e-04,6.572071e-01,3.007083e-01,3.010864e+01,2.507895e+01,8.908045e-23,2.393608e-04,3.666373e-04
2.306360e-02,3.277064e-02,1.409456e-01,7.458254e+01,1.395424e+00,1.263946e-24,1.024230e-03,1.076825e-04
4.573843e-03,2.218482e-01,6.055610e-01,1.383621e+01,6.215026e+00,8.309592e-24,4.529842e-04,2.916905e-04
1.485484e-04,1.096158e-02,6.392159e-02,3.218669e+01,3.403618e+01,1.020713e-23,1.938330e-03,8.605731e-04
2.498473e-04,1.119400e-01,2.096920e-01,4.617588e+01,7.444273e+01,5.055848e-23,4.788930e-04,2.222298e-04
8.111286e-03,2.332410e-02,4.479003e-01,1.154528e+01,4.072222e+00,2.308710e-24,1.202642e-03,5.649432e-04
5.080389e-02,3.316318e-01,9.509944e-02,9.018976e+01,2.789063e+00,4.714571e-24,2.867472e-04,5.610177e-04
1.562743e-03,6.973286e-02,9.019734e-01,2.079922e+01,1.557111e+01,1.864833e-23,7.201070e-04,1.432586e-04
1.921519e-03,3.816015e-01,1.305156e-01,3.990638e+01,7.721237e+00,1.910735e-24,1.391224e-03,4.975094e-04
6.245609e-02,5.949919e-02,2.700759e-01,1.718533e+01,4.218915e+01,4.818417e-23,5.564740e-04,1.461228e-04
9.956999e-03,1.299826e-01,7.066578e-02,6.005681e+01,2.018706e+01,2.364854e-23,8.337573e-04,2.149607e-04
3.066275e-04,2.044717e-02,6.586355e-01,2.428156e+01,1.125742e+00,5.168615e-24,3.334935e-04,6.341871e-04
1.200282e-04,1.932203e-01,4.022835e-01,1.932658e+01,2.250103e+00,1.008606e-24,8.846709e-04,3.019004e-04
3.694634e-03,1.281750e-02,1.941701e-01,8.405389e+01,1.253370e+01,8.194889e-23,2.058147e-04,7.674661e-04
1.866543e-02,5.672864e-01,9.810511e-01,1.238989e+01,9.227539e+01,1.249272e-23,1.675571e-03,4.129680e-04
6.064521e-04,3.729940e-02,1.051305e-01,4.968859e+01,5.058993e+00,8.782386e-24,3.898141e-04,1.054554e-04
9.574828e-04,1.733039e-01,7.234017e-01,9.406172e+01,3.962512e+01,3.428839e-24,1.116368e-03,2.390518e-04
2.794040e-02,2.726200e-02,7.758614e-02,2.305582e+01,7.114666e+00,2.410473e-23,2.511040e-04,9.363358e-04
5.527029e-03,5.088215e-01,3.577165e-01,4.516903e+01,1.599182e+00,3.674653e-23,1.831137e-03,3.384885e-04
1.896238e-04,7.933485e-02,1.728054e-01,1.020910e+01,2.916479e+01,2.985644e-24,4.118765e-04,1.331804e-04
4.649395e-04,7.565680e-01,5.460159e-02,1.454778e+01,1.333616e+01,6.490225e-24,1.273026e-03,4.546427e-04
1.594421e-02,4.974483e-02,5.093421e-01,3.531081e+01,2.440372e+00,1.418502e-23,5.266639e-04,1.541142e-04
9.994808e-02,2.577097e-01,1.216125e-01,2.922863e+01,3.559047e+00,6.961932e-23,6.607059e-04,2.038141e-04
2.915442e-03,1.709534e-02,2.518658e-01,6.660565e+01,6.383060e+01,1.755632e-24,2.733407e-04,6.939824e-04
2.844029e-03,2.563397e-01,8.058094e-01,1.558412e+01,1.151175e+01,2.387261e-23,9.331312e-04,3.996729e-04
9.756671e-02,1.685453e-02,8.399447e-02,3.810739e+01,1.991328e+00,3.446315e-24,2.255480e-04,1.020523e-04
1.558064e-02,7.595418e-01,3.328513e-01,2.732419e+01,4.312979e+00,2.968001e-24,1.528747e-03,3.091717e-04
4.546010e-04,5.038481e-02,1.540021e-01,6.162869e+01,7.614318e+01,3.713520e-23,3.695148e-04,7.859021e-04
1.878192e-04,5.114929e-01,5.915471e-02,7.621994e+01,5.171652e+01,1.429049e-23,1.418962e-03,2.103813e-04
5.477603e-03,8.046184e-02,5.669502e-01,1.845601e+01,9.099521e+00,6.413830e-24,6.308366e-04,6.207368e-04
2.762660e-02,1.726409e-01,1.084590e-01,5.591310e+01,1.281631e+00,1.778049e-24,7.355715e-04,5.128955e-04
9.473783e-04,2.691801e-02,2.341870e-01,1.271464e+01,2.219490e+01,6.904741e-23,3.270175e-04,1.506484e-04
5.956017e-04,5.696352e-01,1.402657e-01,2.086094e+01,2.878621e+00,4.858340e-23,1.162792e-03,1.920383e-04
1.834404e-02,3.778733e-02,3.030513e-01,9.002608e+01,1.636276e+01,1.886652e-24,4.998041e-04,6.539492e-04
3.634822e-03,1.922619e-01,6.343897e-02,1.146290e+01,7.020404e+01,5.230198e-24,6.961209e-04,4.868468e-04
1.181536e-04,1.264130e-02,6.083855e-01,4.645606e+01,4.053317e+00,2.347405e-23,2.992143e-04,1.650380e-04
3.057652e-04,1.294396e-01,4.510712e-01,3.194803e+01,6.298656e+00,8.109132e-23,9.860179e-04,3.168264e-04
9.934756e-03,2.018213e-02,2.088280e-01,1.392409e+01,3.640703e+01,1.014602e-24,2.465071e-04,1.246475e-04
6.217263e-02,3.835265e-01,9.055398e-01,7.478274e+01,2.408800e+01,8.737857e-24,1.865562e-03,2.531273e-04
1.914109e-03,6.033126e-02,9.444817e-02,3.006248e+01,1.364609e+00,1.261422e-23,4.663956e-04,9.914067e-04
1.528315e-03,3.303820e-01,2.713406e-01,4.998947e+01,8.702132e+01,1.279438e-24,2.147423e-04,2.608837e-04
4.963494e-02,6.883942e-02,1.295278e-01,1.230132e+01,5.035508e+00,8.840268e-23,8.550907e-04,8.883724e-04
7.919696e-03,1.125212e-01,6.637798e-01,8.389959e+01,2.322355e+00,1.028832e-23,4.068820e-04,3.583701e-04
2.436760e-04,2.366010e-02,7.032354e-02,1.938348e+01,1.317092e+01,8.206692e-24,1.620179e-03,1.214872e-04
1.470117e-04,2.226743e-01,1.928462e-01,2.424377e+01,1.938940e+01,2.296168e-24,5.729344e-04,4.299179e-04
4.521519e-03,1.110334e-02,4.038619e-01,6.021676e+01,1.100882e+00,5.105978e-23,1.338914e-03,1.691433e-04
2.286219e-02,6.538478e-01,1.047005e-01,1.729424e+01,7.825136e+00,1.846006e-23,3.434652e-04,1.865406e-04
7.421605e-04,3.230688e-02,9.879670e-01,3.961000e+01,4.512790e+01,4.741663e-24,8.026580e-04,7.305974e-04
1.172732e-03,1.500230e-01,7.721041e-02,6.613036e+01,3.479476e+00,6.755926e-24,5.446507e-04,5.237601e-04
3.419373e-02,3.154574e-02,7.290518e-01,2.940601e+01,6.129123e+01,1.735331e-23,1.219583e-03,1.337388e-04
6.769716e-03,4.405266e-01,1.714975e-01,3.541555e+01,1.426912e+01,6.273883e-23,2.827269e-04,2.359232e-04
2.320571e-04,9.178878e-02,3.593917e-01,1.452139e+01,2.473906e+00,1.395121e-24,6.330823e-04,5.996961e-04
3.697975e-04,8.720108e-01,5.129325e-01,1.023652e+01,1.592206e+00,3.765500e-24,2.608790e-04,2.753933e-04
1.267117e-02,4.308655e-02,5.437824e-02,4.509972e+01,2.751191e+01,3.003632e-23,1.084147e-03,8.125414e-04
7.949754e-02,2.969938e-01,2.528541e-01,2.288489e+01,4.162798e+01,3.495632e-23,4.280133e-04,3.918152e-04
2.316897e-03,1.480910e-02,1.207833e-01,9.465904e+01,7.341059e+00,2.415303e-24,1.778716e-03,1.150865e-04
2.254630e-03,8.238886e-01,6.154905e-02,4.087627e+01,2.198460e+01,1.441635e-24,3.834324e-04,1.402795e-04
6.571992e-02,5.272189e-02,5.710070e-01,1.675868e+01,1.204140e+00,5.700731e-23,1.704647e-03,5.518902e-04
1.303602e-02,2.451832e-01,1.496595e-01,5.730987e+01,9.534458e+00,1.552522e-23,2.022740e-04,5.768599e-04
4.467989e-04,1.555128e-02,3.118859e-01,2.547398e+01,5.304340e+01,7.091455e-24,8.992607e-04,2.259368e-04
1.923125e-04,1.649766e-01,8.495360e-01,1.982488e+01,8.544655e+01,2.729737e-24,3.391420e-04,8.436401e-04
6.593958e-03,2.481392e-02,9.168262e-02,8.203357e+01,4.769746e+00,3.354030e-23,8.197441e-04,2.872828e-04
4.127396e-02,5.543972e-01,4.640191e-01,1.181367e+01,1.837585e+00,2.940350e-23,5.660613e-04,1.098284e-04
1.203628e-03,8.412884e-02,2.229308e-01,5.205377e+01,1.005352e+01,4.170834e-24,1.368233e-03,3.723147e-04
8.046172e-04,1.838295e-01,3.424333e-01,9.680949e+01,1.509022e+00,8.033860e-24,2.687169e-04,9.234110e-04
2.612390e-02,1.165975e-02,1.643779e-01,2.237630e+01,2.702925e+01,1.139589e-23,6.718003e-04,2.724530e-04
4.176217e-03,6.177623e-01,7.560162e-01,4.330959e+01,3.179301e+01,9.990341e-23,5.178981e-04,1.158065e-04
1.284784e-04,3.953177e-02,8.152108e-02,1.065942e+01,5.811951e+00,1.227514e-24,1.294760e-03,3.401515e-04
2.791870e-04,4.157834e-01,1.157424e-01,1.498588e+01,3.807978e+00,4.241666e-24,4.190925e-04,1.772161e-04
8.592389e-03,6.309436e-02,2.410003e-01,3.431701e+01,6.953394e+01,1.937465e-23,1.801387e-03,4.524988e-04
4.334513e-02,1.237363e-01,5.740099e-02,2.798696e+01,1.678139e+01,5.276441e-23,2.552890e-04,7.035671e-04
1.407938e-03,1.861115e-02,5.320747e-01,6.948236e+01,3.016002e+00,2.086492e-24,1.097310e-03,1.788455e-04
1.766255e-03,1.055459e-01,1.785581e-01,1.323973e+01,4.561084e+01,2.118096e-23,1.562275e-03,6.805065e-04
5.438630e-02,2.140904e-02,3.790343e-01,5.369665e+01,8.319351e+00,5.345839e-24,3.650948e-04,2.007801e-04
1.076060e-02,3.644025e-01,7.331301e-02,1.804542e+01,1.051845e+00,1.967383e-24,9.529607e-04,1.571441e-04
3.497198e-04,7.324462e-02,6.991672e-01,7.795501e+01,1.888313e+01,4.296282e-23,2.227016e-04,4.615776e-04
1.030831e-04,7.225458e-01,2.667653e-01,6.475570e+01,1.172369e+01,1.202398e-23,7.735406e-04,1.304499e-04
3.351705e-03,3.443962e-02,1.257245e-01,2.600512e+01,2.102321e+00,9.761204e-24,3.080188e-04,3.330926e-04
2.099740e-02,2.092961e-01,4.920758e-01,3.692750e+01,5.450676e+00,1.115988e-24,1.492995e-03,9.558011e-04
6.468050e-04,1.006745e-02,5.162037e-02,1.608245e+01,9.975556e+01,7.852014e-23,5.945006e-04,2.429584e-04
9.739382e-04,4.859902e-01,6.367970e-01,3.158617e+01,6.645990e+00,4.084349e-23,7.045489e-04,1.071637e-04
3.340381e-02,9.768354e-02,6.674854e-02,7.117387e+01,3.705646e+01,2.873719e-24,2.927925e-04,4.216123e-04
5.326462e-03,1.407718e-01,2.862785e-01,1.349226e+01,3.154006e+01,3.285491e-24,1.177656e-03,7.551258e-04
1.553831e-04,2.855453e-02,1.348129e-01,3.297020e+01,1.723602e+00,2.667200e-23,4.894036e-04,2.957521e-04
5.483270e-04,2.790524e-01,9.942561e-02,4.837545e+01,2.630335e+00,7.200893e-23,1.980628e-03,6.437703e-04
1.600292e-02,1.342279e-02,9.474372e-01,1.100792e+01,1.442284e+01,1.572499e-24,4.435030e-04,2.192175e-04
8.079674e-02,9.634259e-01,2.008111e-01,8.802485e+01,5.969509e+01,5.787133e-24,1.046282e-03,1.439274e-04
2.772236e-03,4.592124e-02,4.259301e-01,2.133469e+01,3.324719e+00,1.460607e-23,2.342840e-04,4.879171e-04
2.624668e-03,5.288505e-01,2.049821e-01,7.081924e+01,1.183204e+00,8.498859e-23,3.508957e-04,4.559036e-04
8.533774e-02,8.320349e-02,4.372390e-01,3.058808e+01,2.081884e+01,1.043815e-24,7.910444e-04,1.552122e-04
1.687751e-02,1.552948e-01,9.284414e-02,3.373665e+01,5.601768e+01,9.111583e-24,5.865211e-04,2.051149e-04
5.199092e-04,2.421009e-02,8.816345e-01,1.368411e+01,9.701145e+00,1.292644e-23,1.322228e-03,6.951976e-04
1.639506e-04,2.479321e-01,3.076455e-01,1.086724e+01,4.682197e+00,4.651227e-23,3.976819e-04,2.372889e-04
5.048213e-03,1.629933e-02,1.443694e-01,4.732331e+01,8.099512e+01,1.840035e-24,1.641555e-03,9.334961e-04
3.163865e-02,8.443641e-01,6.203267e-01,2.200322e+01,1.060380e+01,4.987567e-24,2.100796e-04,3.379963e-04
1.028284e-03,5.601958e-02,6.539035e-02,8.837778e+01,1.872073e+00,2.277850e-23,8.671685e-04,1.323701e-04
6.821676e-04,1.164344e-01,5.519830e-01,5.295131e+01,2.562652e+01,1.368898e-23,4.336281e-04,3.001060e-04
1.990853e-02,1.815179e-02,5.815010e-02,1.293710e+01,1.481219e+00,6.251837e-24,1.738367e-03,7.662413e-04
3.173230e-03,3.965391e-01,2.270057e-01,8.048746e+01,5.920611e+00,1.694611e-24,2.645043e-04,4.117739e-04
1.088803e-04,6.238743e-02,1.064615e-01,1.813832e+01,3.354026e+01,6.703916e-23,1.060369e-03,1.046629e-04
3.312504e-04,6.332507e-01,8.657818e-02,2.590488e+01,6.584217e+01,2.500586e-23,2.786913e-04,4.984512e-04
1.136082e-02,4.201316e-02,8.216251e-01,6.277948e+01,3.742556e+00,3.547536e-24,6.469065e-04,1.470346e-04
5.738315e-02,1.859548e-01,1.585077e-01,1.643768e+01,3.069375e+00,3.096686e-24,5.378983e-04,2.165228e-04
1.674021e-03,1.222497e-02,3.378974e-01,3.741084e+01,1.772111e+01,3.803298e-23,1.248585e-03,6.358559e-04
1.334091e-03,2.154806e-01,5.337524e-02,2.248811e+01,8.474741e+00,3.860873e-24,7.458523e-04,2.211620e-04
4.574416e-02,1.074306e-02,4.972175e-01,9.996909e+01,4.811831e+01,3.137388e-23,3.198704e-04,5.646694e-04
9.069803e-03,7.273140e-01,1.187286e-01,1.041732e+01,1.790285e+01,3.602349e-23,1.437488e-03,5.587589e-04
2.644860e-04,3.594200e-02,2.461861e-01,4.270193e+01,1.032483e+00,2.532806e-24,6.164890e-04,1.420255e-04
1.356723e-04,3.414077e-01,7.400913e-01,3.476101e+01,2.139487e+00,6.566808e-24,1.509913e-03,3.669133e-04
3.954797e-03,7.114627e-02,7.947070e-02,1.531923e+01,1.238041e+01,1.655759e-23,3.783320e-04,1.082352e-04
2.476512e-02,1.011570e-01,3.664394e-01,6.737200e+01,9.445756e+01,6.122304e-23,9.197556e-04,2.941468e-04
8.487817e-04,2.126759e-02,1.767758e-01,2.787501e+01,5.357127e+00,1.337901e-24,2.304590e-04,8.637979e-04
1.270480e-03,9.699913e-01,3.932114e-01,1.699475e+01,3.913499e+01,2.230637e-24,1.909652e-03,3.482787e-04
3.910189e-02,4.793444e-02,1.895657e-01,4.183216e+01,6.762061e+00,4.874587e-23,4.605468e-04,1.185735e-04
6.248225e-03,2.873975e-01,9.576985e-01,2.467230e+01,1.693664e+00,1.802418e-23,1.007412e-03,2.685003e-04
2.029497e-04,1.432868e-02,1.027692e-01,5.701699e+01,2.986709e+01,4.544630e-24,2.429554e-04,9.100152e-04
4.235456e-04,1.348715e-01,1.335144e-01,8.235155e+01,1.521254e+01,1.312581e-24,6.809520e-04,1.810714e-04
1.375182e-02,2.835574e-02,2.766615e-01,2.044872e+01,2.679655e+00,9.228745e-23,3.034165e-04,7.123241e-04
6.940207e-02,4.552254e-01,7.238218e-02,5.092829e+01,3.263752e+00,1.059645e-23,1.136570e-03,4.429361e-04
2.135050e-03,9.486536e-02,6.738313e-01,1.166112e+01,5.658421e+01,8.610783e-24,5.064295e-04,1.734711e-04
2.447192e-03,1.714603e-01,2.367328e-01,2.850855e+01,1.954953e+00,4.450502e-24,1.471496e-03,1.229993e-04
7.526434e-02,2.578567e-02,1.121122e-01,6.587553e+01,1.091263e+01,1.995500e-23,6.074047e-04,3.628302e-04
1.201407e-02,4.966757e-01,5.234198e-01,1.471144e+01,8.031811e+01,5.508285e-23,7.638470e-04,8.695991e-04
3.900155e-04,7.538016e-02,5.584493e-02,3.619785e+01,4.394167e+00,2.140551e-24,3.153011e-04,2.553703e-04
2.199392e-04,7.927140e-01,1.669934e-01,4.406892e+01,8.942077e+00,7.699990e-24,9.656013e-04,7.480544e-04
7.142757e-03,5.073446e-02,3.521909e-01,1.009442e+01,4.897667e+01,1.112687e-23,2.176813e-04,1.909976e-04
3.610097e-02,2.736827e-01,8.318216e-02,9.514644e+01,2.344143e+01,9.537561e-23,1.584230e-03,1.666896e-04
1.110797e-03,1.735645e-02,7.786996e-01,2.362831e+01,1.304103e+00,1.192487e-24,3.571425e-04,4.236806e-04
7.036973e-04,3.724928e-01,8.919729e-02,1.203379e+01,1.549261e+01,2.617766e-24,1.022477e-03,5.909965e-04
2.411166e-02,5.653319e-02,8.357167e-01,4.935058e+01,2.829011e+00,3.273010e-23,2.373407e-04,2.325004e-04
4.775639e-03,1.286001e-01,2.159384e-01,1.946122e+01,4.124676e+00,2.805510e-23,1.937324e-03,1.369344e-04
1.391861e-04,1.933988e-02,4.558027e-01,8.652852e+01,7.413122e+01,4.054098e-24,4.496979e-04,5.362741e-04
2.572727e-04,2.051969e-01,5.881391e-01,5.831389e+01,3.451467e+01,1.511763e-24,1.203287e-03,1.126544e-04
7.501185e-03,1.301322e-02,6.280321e-02,2.412300e+01,6.182295e+00,5.874792e-23,4.823841e-04,3.835348e-04
4.704212e-02,5.943914e-01,3.207732e-01,4.017318e+01,1.390003e+00,1.621650e-23,7.213545e-04,8.226550e-04
1.612585e-03,3.804133e-02,1.520407e-01,1.769629e+01,2.541052e+01,7.271100e-24,2.891828e-04,2.788206e-04
2.019982e-03,6.948032e-01,9.306445e-01,9.285908e+01,5.124247e+00,7.375014e-23,5.536508e-04,8.028688e-04
5.891279e-02,3.312215e-02,9.630876e-02,2.094178e+01,9.188765e+01,1.640671e-24,1.387259e-03,3.158466e-04
9.411937e-03,2.334972e-01,4.189946e-01,4.585621e+01,1.247073e+01,5.957131e-24,3.314520e-04,1.007977e-04
3.227480e-04,1.122995e-02,1.953707e-01,1.121505e+01,2.282291e+00,1.529937e-23,8.305051e-04,3.947598e-04
1.118871e-04,1.097614e-01,6.780869e-02,1.424969e+01,1.121388e+00,3.965572e-23,2.070860e-04,1.528660e-04
3.838478e-03,2.226112e-02,6.549611e-01,3.239812e+01,2.045360e+01,2.738853e-24,8.881195e-04,5.204459e-04
1.935129e-02,3.266290e-01,1.375559e-01,2.990881e+01,4.278300e+01,3.202523e-24,3.918087e-04,6.062512e-04
5.646034e-04,6.566124e-02,2.948764e-01,7.242938e+01,7.680438e+00,2.554921e-23,1.680331e-03,2.054720e-04
8.974928e-04,3.113185e-01,1.223184e-01,3.895502e+01,6.465071e+01,1.166775e-23,2.521053e-04,1.611866e-04
2.916162e-02,1.497275e-02,2.624214e-01,1.578578e+01,3.545035e+00,9.308338e-24,1.123322e-03,4.754860e-04
5.780771e-03,9.264412e-01,5.000212e-02,6.138211e+01,2.428673e+00,1.088418e-24,4.130252e-04,6.635756e-04
1.779679e-04,4.416428e-02,4.833543e-01,2.649432e+01,1.352674e+01,7.517245e-23,1.840343e-03,1.948653e-04
4.795529e-04,4.356118e-01,3.904178e-01,1.905837e+01,2.905654e+01,2.170532e-23,5.252084e-04,9.792189e-04
1.477022e-02,8.757001e-02,1.821913e-01,7.660069e+01,1.620152e+00,5.574461e-24,1.266636e-03,2.500157e-04
9.239392e-02,1.463953e-01,7.191108e-01,1.253625e+01,7.213913e+00,2.024038e-24,2.722599e-04,1.273384e-04
3.003279e-03,2.969083e-02,7.447737e-02,5.464312e+01,3.942330e+01,4.502742e-23,6.566045e-04,3.236665e-04
3.087979e-03,6.152477e-01,3.741625e-01,1.143970e+01,9.948001e+00,7.149028e-24,4.222330e-04,4.397767e-04
9.001064e-02,4.044723e-02,1.731171e-01,4.659928e+01,5.441830e+01,1.589286e-23,1.818974e-03,1.729096e-04
1.436341e-02,1.782087e-01,7.511544e-01,2.060930e+01,2.096514e+01,5.771243e-23,2.528208e-04,1.841236e-04
4.922950e-04,1.182325e-02,7.829755e-02,9.101628e+01,1.170466e+00,1.482829e-24,1.089148e-03,7.206879e-04
1.730731e-04,1.198496e-01,1.163511e-01,7.392437e+01,1.885145e+00,4.127952e-24,2.714834e-04,2.643420e-04
5.934292e-03,1.885590e-02,2.512253e-01,3.037531e+01,1.048919e+01,2.853020e-23,6.771913e-04,9.004809e-04
2.998365e-02,4.137491e-01,5.262337e-02,3.190281e+01,8.305394e+01,3.335476e-23,5.137751e-04,3.503932e-04
8.743767e-04,6.450219e-02,5.043505e-01,1.395857e+01,4.548395e+00,2.659877e-24,1.281567e-03,1.188227e-04
5.805855e-04,2.376191e-01,7.131289e-02,2.691891e+01,3.315239e+01,1.215234e-24,3.418639e-04,2.895101e-04
1.885025e-02,1.576495e-02,6.838959e-01,6.262267e+01,5.959078e+00,9.690899e-23,8.281825e-04,8.535478e-04
3.733153e-03,8.203024e-01,1.307525e-01,1.547414e+01,1.438171e+00,1.132966e-23,5.602937e-04,3.696599e-04
1.148476e-04,5.392776e-02,2.824957e-01,3.833252e+01,2.625739e+01,7.830453e-24,1.357340e-03,1.084930e-04
3.139044e-04,5.518386e-01,9.714253e-01,5.548957e+01,1.720685e+01,2.102840e-24,3.871754e-04,5.552416e-04
9.660850e-03,8.603039e-02,1.013205e-01,1.279636e+01,3.145075e+00,5.402910e-23,1.717423e-03,1.418447e-04
6.057961e-02,1.598392e-01,4.012651e-01,7.504890e+01,3.699374e+00,1.961981e-23,2.007692e-04,2.244479e-04
1.967759e-03,2.514736e-02,1.857716e-01,1.876371e+01,6.627170e+01,4.361645e-24,8.905673e-04,5.708177e-04
1.568254e-03,1.401606e-01,6.187590e-01,3.564319e+01,1.002468e+00,4.272514e-23,1.995963e-03,2.133528e-04
4.828939e-02,2.920834e-02,6.555377e-02,1.441139e+01,1.834407e+01,1.917033e-24,4.479425e-04,6.290067e-04
7.712300e-03,4.709939e-01,3.050197e-01,6.723288e+01,4.756062e+01,5.290876e-24,1.035913e-03,5.016090e-04
2.506511e-04,9.902290e-02,1.456039e-01,2.895423e+01,8.529876e+00,2.055187e-23,2.324839e-04,1.472221e-04
1.431015e-04,9.334511e-01,9.313998e-02,2.325400e+01,5.295271e+00,7.949138e-23,7.120266e-04,4.087142e-04
4.652909e-03,4.653861e-02,8.788844e-01,9.325498e+01,9.507625e+01,1.147877e-24,2.952357e-04,1.044141e-04
2.344973e-02,2.777579e-01,2.068767e-01,1.029699e+01,1.202081e+01,9.840454e-24,1.167910e-03,3.049126e-04
7.223455e-04,1.372603e-02,4.332494e-01,4.478145e+01,2.192273e+00,1.230872e-23,4.842639e-04,7.754435e-04
1.080373e-03,3.532566e-01,1.598650e-01,8.477263e+01,3.007724e+01,2.700950e-23,7.799947e-04,3.359569e-04
3.705434e-02,7.426992e-02,3.350169e-01,1.916100e+01,1.675386e+00,3.378423e-24,3.112883e-04,1.320926e-04
7.344590e-03,1.051169e-01,8.679347e-02,5.011328e+01,6.934310e+00,2.896235e-24,1.477313e-03,2.410215e-04
2.142547e-04,2.190544e-02,8.195402e-01,1.228390e+01,3.801731e+01,4.182244e-23,5.895814e-04,9.433794e-04
4.010308e-04,2.082662e-01,2.249368e-01,1.734755e+01,5.802302e+01,1.452119e-23,1.577915e-03,2.017148e-04
1.170402e-02,1.029202e-02,1.074468e-01,3.952983e+01,3.170401e+00,5.640613e-24,3.679212e-04,6.871300e-04
7.320581e-02,6.998673e-01,5.502551e-01,2.451045e+01,2.698438e+00,1.556769e-24,9.456401e-04,4.591786e-04
2.511785e-03,3.489289e-02,5.833471e-02,5.949035e+01,1.504798e+01,6.985061e-23,2.204942e-04,1.557161e-04
2.080023e-03,1.965519e-01,1.395156e-01,4.339388e+01,4.504992e+00,3.742584e-23,9.778582e-04,1.275009e-04
7.135698e-02,1.257945e-02,2.907443e-01,1.062599e+01,7.802699e+01,3.039114e-24,2.439184e-04,3.257170e-04
1.411695e-02,5.771261e-01,6.919155e-02,9.798520e+01,1.098980e+01,3.489955e-24,1.885362e-03,9.686711e-04
4.118926e-04,3.660041e-02,6.419077e-01,2.213108e+01,1.933381e+00,2.454808e-23,4.702874e-04,2.463553e-04
2.083466e-04,3.889046e-01,4.127644e-01,2.830979e+01,1.313382e+00,6.835732e-23,1.151268e-03,6.715448e-04
6.076237e-03,5.848655e-02,1.983083e-01,6.876260e+01,2.318378e+01,1.724770e-24,4.959642e-04,1.979864e-04
3.809361e-02,1.324371e-01,9.113052e-01,1.500625e+01,5.021323e+01,6.376499e-24,7.015104e-04,1.608034e-04
1.306318e-03,2.009998e-02,9.834921e-02,3.422958e+01,8.687228e+00,1.392856e-23,3.022094e-04,4.719530e-04
8.268195e-04,7.697480e-01,7.047706e-01,5.816932e+01,7.329004e+01,2.323292e-23,1.408062e-03,6.126699e-04
2.546532e-02,4.881581e-02,7.599540e-02,2.506769e+01,4.151366e+00,5.074904e-24,6.245839e-04,2.087041e-04
4.059358e-03,2.621337e-01,3.849514e-01,4.116369e+01,2.746673e+00,1.876199e-24,7.429352e-04,1.525456e-04
1.319542e-04,1.677675e-02,1.847890e-01,1.665925e+01,1.587833e+01,4.733963e-23,3.295490e-04,5.173056e-04
2.714894e-04,1.765896e-01,5.106096e-02,1.190307e+01,2.466987e+01,1.271651e-23,9.233306e-04,1.011250e-04
8.821130e-03,2.680085e-02,4.733040e-01,5.171719e+01,1.424547e+00,8.944695e-24,2.236817e-04,3.975956e-04
4.455995e-02,5.185209e-01,1.241589e-01,2.013256e+01,6.111982e+00,1.027161e-24,1.541501e-03,7.935517e-04
1.371865e-03,7.797952e-02,2.585226e-01,8.068326e+01,3.473709e+01,8.340921e-23,3.734369e-04,3.106109e-04
1.718370e-03,4.504788e-01,8.241613e-02,1.340501e+01,2.215884e+00,8.158928e-24,2.588022e-04,8.323143e-04
