$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
-2.268556e+00,-1.542223e+00,-6.743992e-02,1.760971e+00,1.742277e+00,-2.214815e+01,-3.399720e+00,-3.321563e+00
-1.472392e+00,-3.190741e-01,-6.551288e-01,1.225396e+00,1.312767e+00,-2.283030e+01,-3.058734e+00,-3.177466e+00
-3.007221e+00,-1.011916e+00,-3.314358e-01,1.610797e+00,7.476522e-02,-2.324073e+01,-3.677391e+00,-3.707596e+00
-3.182490e+00,-6.736667e-01,-7.871287e-01,1.841084e+00,1.242352e+00,-2.326879e+01,-2.759138e+00,-3.813080e+00
-1.670663e+00,-1.995473e+00,-4.637226e-01,1.448241e+00,4.891448e-01,-2.267922e+01,-3.359239e+00,-3.282920e+00
-2.467286e+00,-1.473178e-01,-1.090511e+00,1.538139e+00,5.749046e-01,-2.236137e+01,-2.974280e+00,-3.216108e+00
-3.978883e+00,-1.465159e+00,-1.184176e-01,1.172574e+00,1.812968e+00,-2.370967e+01,-3.574382e+00,-3.683983e+00
-3.454685e+00,-4.440274e-01,-6.159540e-01,1.030485e+00,1.527777e+00,-2.301466e+01,-3.189414e+00,-3.096188e+00
-1.966088e+00,-1.136871e+00,-9.398063e-01,1.633354e+00,7.663275e-01,-2.291770e+01,-3.558070e+00,-3.503245e+00
-1.263628e+00,-9.703404e-01,-2.706492e-01,1.349120e+00,1.649541e-01,-2.210764e+01,-2.904295e+00,-3.999682e+00
-2.751629e+00,-1.667145e+00,-1.243188e+00,1.987080e+00,1.410282e+00,-2.394781e+01,-3.272951e+00,-3.404790e+00
-2.840649e+00,-9.131759e-01,-4.182583e-01,1.203234e+00,7.306606e-01,-2.293786e+01,-3.492840e+00,-3.946141e+00
-1.352590e+00,-1.732053e+00,-7.500130e-01,1.569970e+00,1.969708e+00,-2.309854e+01,-3.126145e+00,-3.415973e+00
-2.055877e+00,-3.750929e-01,-1.537058e-01,1.416338e+00,1.086588e+00,-2.390764e+01,-3.207370e+00,-3.083050e+00
-3.544347e+00,-1.197817e+00,-1.137803e+00,1.810482e+00,3.324122e-01,-2.200569e+01,-2.840675e+00,-3.550932e+00
-3.887014e+00,-2.035409e-01,-9.026811e-01,1.893001e+00,8.210156e-03,-2.271522e+01,-3.424824e+00,-3.228754e+00
-2.375313e+00,-1.401268e+00,-5.704992e-01,1.255693e+00,1.254522e+00,-2.336802e+01,-2.822776e+00,-3.635818e+00
-1.578048e+00,-7.415878e-01,-1.290471e+00,1.726708e+00,1.684513e+00,-2.368490e+01,-3.639584e+00,-3.867118e+00
-3.089794e+00,-1.935464e+00,-3.059465e-01,1.124621e+00,9.220950e-01,-2.227533e+01,-3.037537e+00,-3.272218e+00
-2.911670e+00,-2.500464e-01,-1.178542e+00,1.331716e+00,1.754509e+00,-2.224640e+01,-3.338416e+00,-3.127733e+00
-1.376784e+00,-1.072772e+00,-1.942858e-01,1.941497e+00,5.081356e-01,-2.383683e+01,-2.721720e+00,-3.722542e+00
-2.173774e+00,-7.881009e-01,-8.720612e-01,1.040915e+00,4.218946e-01,-2.315371e+01,-3.615705e+00,-3.780395e+00
-3.709165e+00,-1.606976e+00,-5.401483e-01,1.685909e+00,1.184374e+00,-2.280651e+01,-2.999010e+00,-3.373239e+00
-3.348662e+00,-6.166638e-01,-2.142799e-02,1.517453e+00,1.469511e+00,-2.246916e+01,-3.516721e+00,-3.906415e+00
-1.883881e+00,-1.810540e+00,-1.005794e+00,1.131247e+00,2.305251e-01,-2.356722e+01,-3.164675e+00,-3.438503e+00
-1.180319e+00,-7.858846e-02,-3.672903e-01,1.855072e+00,8.323949e-01,-2.337632e+01,-3.293784e+00,-3.060520e+00
-2.645238e+00,-1.276312e+00,-6.993132e-01,1.496267e+00,1.586510e+00,-2.253699e+01,-2.941737e+00,-3.590658e+00
-2.633779e+00,-5.290220e-01,-1.072458e+00,1.103149e+00,1.096617e-01,-2.276502e+01,-3.216777e+00,-3.738456e+00
-1.098767e+00,-1.835201e+00,-9.578853e-02,1.748190e+00,1.371591e+00,-2.316783e+01,-2.835434e+00,-3.145510e+00
-1.895116e+00,-5.734340e-02,-8.103729e-01,1.269376e+00,1.692214e+00,-2.385775e+01,-3.501988e+00,-3.353509e+00
-3.430450e+00,-1.359561e+00,-4.811206e-01,1.879325e+00,9.454144e-01,-2.219818e+01,-3.120645e+00,-3.758621e+00
-3.626473e+00,-3.542991e-01,-2.481689e-01,1.792898e+00,6.445973e-01,-2.251891e+01,-3.661458e+00,-3.459758e+00
-2.161978e+00,-1.031515e+00,-1.225026e+00,1.433926e+00,1.899262e+00,-2.342959e+01,-3.011559e+00,-3.929594e+00
-1.458874e+00,-8.259379e-01,-6.335011e-01,1.579732e+00,1.031775e+00,-2.361174e+01,-3.446896e+00,-3.573339e+00
-2.924056e+00,-1.507120e+00,-9.629412e-01,1.193481e+00,2.932158e-01,-2.245979e+01,-2.796996e+00,-3.041218e+00
-3.125258e+00,-1.822977e-01,-5.218546e-01,1.478691e+00,1.399309e+00,-2.205022e+01,-3.620947e+00,-3.435763e+00
-1.637073e+00,-1.484515e+00,-8.509483e-01,1.872637e+00,1.447062e-01,-2.389827e+01,-2.989602e+00,-3.967855e+00
-2.339719e+00,-6.539442e-01,-2.178421e-01,1.141017e+00,7.934430e-01,-2.308042e+01,-3.343917e+00,-3.535078e+00
-3.828132e+00,-1.960127e+00,-1.194352e+00,1.507676e+00,1.531941e+00,-2.299110e+01,-2.712572e+00,-3.065212e+00
-3.602325e+00,-9.510148e-01,-6.784181e-01,1.664415e+00,1.871822e+00,-2.229621e+01,-3.319762e+00,-3.653198e+00
-2.090910e+00,-1.632195e+00,-3.488186e-01,1.062404e+00,6.098315e-01,-2.363663e+01,-2.919864e+00,-3.247995e+00
-1.294103e+00,-4.793438e-01,-1.021822e+00,1.955157e+00,4.454583e-01,-2.332656e+01,-3.542501e+00,-3.251023e+00
-2.806113e+00,-1.156563e+00,-4.480627e-02,1.318047e+00,1.192320e+00,-2.272936e+01,-3.142603e+00,-3.843879e+00
-2.716355e+00,-4.183899e-01,-8.843375e-01,1.601042e+00,8.876869e-01,-2.371880e+01,-2.856603e+00,-3.303199e+00
-1.204425e+00,-1.225489e+00,-5.685142e-01,1.235158e+00,1.625201e+00,-2.231710e+01,-3.254555e+00,-3.835282e+00
-2.001872e+00,-8.861148e-01,-1.150791e+00,1.778562e+00,1.305073e+00,-2.262620e+01,-3.078960e+00,-3.667641e+00
-3.513389e+00,-1.689367e+00,-1.813549e-01,1.385277e+00,5.143871e-02,-2.328663e+01,-3.476913e+00,-3.197783e+00
-3.920717e+00,-7.139472e-01,-3.954678e-01,1.286155e+00,3.522024e-01,-2.399628e+01,-3.053218e+00,-3.520136e+00
-2.432429e+00,-1.892197e+00,-7.118177e-01,1.924558e+00,1.098079e+00,-2.208646e+01,-3.686524e+00,-3.114941e+00
-1.728962e+00,-2.461977e-01,-8.308352e-03,1.093068e+00,1.965086e+00,-2.290334e+01,-2.775837e+00,-3.384084e+00
-3.217204e+00,-1.428298e+00,-9.782712e-01,1.696257e+00,7.040641e-01,-2.305639e+01,-3.409142e+00,-3.976931e+00
-3.018869e+00,-7.611917e-01,-1.406205e-01,1.973413e+00,1.597971e+00,-2.346485e+01,-2.952193e+00,-3.621508e+00
-1.553767e+00,-1.564442e+00,-1.110216e+00,1.362781e+00,8.521545e-01,-2.261790e+01,-3.600146e+00,-3.028568e+00
-2.257508e+00,-2.934346e-01,-4.464610e-01,1.654841e+00,2.038980e-01,-2.243478e+01,-2.737279e+00,-3.470456e+00
-3.722107e+00,-1.100536e+00,-7.624426e-01,1.008988e+00,1.464859e+00,-2.352496e+01,-3.385233e+00,-3.875560e+00
-3.332604e+00,-1.211520e-01,-1.262795e+00,1.162797e+00,1.125031e+00,-2.318774e+01,-2.895163e+00,-3.342330e+00
-1.797397e+00,-1.303252e+00,-2.929904e-01,1.547908e+00,3.874560e-01,-2.284817e+01,-3.278466e+00,-3.812157e+00
-1.000226e+00,-5.888693e-01,-9.150216e-01,1.465808e+00,5.513337e-01,-2.215727e+01,-3.179992e+00,-3.690766e+00
-2.535296e+00,-1.767122e+00,-5.988308e-01,1.823511e+00,1.805029e+00,-2.375557e+01,-3.563296e+00,-3.158652e+00
-2.546066e+00,-5.911842e-01,-9.376769e-02,1.192682e+00,1.061141e+00,-2.262210e+01,-3.030057e+00,-3.398295e+00
-1.010698e+00,-1.773283e+00,-1.075749e+00,1.581009e+00,2.991428e-01,-2.346265e+01,-3.646761e+00,-3.991177e+00
-1.807415e+00,-1.194483e-01,-4.777497e-01,1.436547e+00,6.347773e-01,-2.352754e+01,-2.815664e+00,-3.509800e+00
-3.342370e+00,-1.297700e+00,-8.124733e-01,1.789783e+00,1.881631e+00,-2.243021e+01,-3.432368e+00,-3.104632e+00
-3.726260e+00,-2.911604e-01,-1.228011e+00,1.882069e+00,1.713629e+00,-2.284495e+01,-2.848029e+00,-3.676993e+00
-2.261409e+00,-1.094410e+00,-2.464551e-01,1.266138e+00,9.590185e-01,-2.319288e+01,-3.200083e+00,-3.207092e+00
-1.558673e+00,-7.628564e-01,-9.647345e-01,1.747514e+00,1.077629e-01,-2.375006e+01,-3.133375e+00,-3.289971e+00
-3.023477e+00,-1.569957e+00,-6.304373e-01,1.104304e+00,1.346253e+00,-2.216085e+01,-3.485429e+00,-3.822035e+00
-3.225044e+00,-2.444032e-01,-8.530486e-01,1.319334e+00,4.591845e-01,-2.231351e+01,-2.934498e+00,-3.716612e+00
-1.736505e+00,-1.422654e+00,-5.184838e-01,1.954368e+00,1.213856e+00,-2.372431e+01,-3.301200e+00,-3.184456e+00
-2.439517e+00,-7.161068e-01,-1.197644e+00,1.059295e+00,1.846362e+00,-2.328148e+01,-3.157315e+00,-3.312608e+00
-3.927553e+00,-1.898208e+00,-2.158212e-01,1.667042e+00,6.078106e-01,-2.262941e+01,-3.524018e+00,-3.782416e+00
-3.514612e+00,-8.879328e-01,-3.457549e-01,1.504444e+00,7.992479e-01,-2.209103e+01,-3.006115e+00,-3.499179e+00
-2.002843e+00,-1.695033e+00,-6.802113e-01,1.143767e+00,1.561185e+00,-2.399370e+01,-3.608171e+00,-3.904317e+00
-1.206401e+00,-4.162046e-01,-4.309245e-02,1.873801e+00,1.381801e+00,-2.305860e+01,-2.729190e+00,-3.596661e+00
-2.718033e+00,-1.219458e+00,-1.024806e+00,1.478025e+00,1.350083e-01,-2.289914e+01,-3.331246e+00,-3.003748e+00
-2.815787e+00,-4.809836e-01,-5.664853e-01,1.698879e+00,1.939626e+00,-2.389298e+01,-3.668082e+00,-3.583553e+00
-1.304213e+00,-1.162163e+00,-8.876370e-01,1.089952e+00,7.020433e-01,-2.205353e+01,-3.067988e+00,-3.051405e+00
-2.101291e+00,-9.487657e-01,-1.779759e-01,1.923760e+00,3.659286e-01,-2.298766e+01,-3.390532e+00,-3.445668e+00
-3.613187e+00,-1.625983e+00,-1.152899e+00,1.287432e+00,1.119616e+00,-2.308583e+01,-2.790437e+00,-3.915469e+00
-3.832648e+00,-6.523300e-01,-7.147890e-01,1.384600e+00,1.287564e+00,-2.363900e+01,-3.241895e+00,-3.366615e+00
-2.344716e+00,-1.954546e+00,-3.937671e-01,1.779717e+00,4.174082e-02,-2.229192e+01,-2.873247e+00,-3.771745e+00
-1.640882e+00,-1.845233e-01,-9.800514e-01,1.237901e+00,8.934919e-01,-2.273377e+01,-3.464117e+00,-3.729227e+00
-3.129502e+00,-1.490705e+00,-5.257581e-03,1.597805e+00,1.654445e+00,-2.332407e+01,-3.095469e+00,-3.136322e+00
-2.930801e+00,-8.238421e-01,-1.112324e+00,1.820401e+00,5.415138e-01,-2.317032e+01,-3.263882e+00,-3.280868e+00
-1.466053e+00,-1.501059e+00,-1.372416e-01,1.468436e+00,1.787398e+00,-2.276062e+01,-2.913789e+00,-3.873742e+00
-2.169430e+00,-3.560278e-01,-7.657421e-01,1.549194e+00,1.154397e+00,-2.220246e+01,-3.548633e+00,-3.627229e+00
-3.634405e+00,-1.037210e+00,-4.444320e-01,1.162008e+00,3.933831e-01,-2.385539e+01,-3.198540e+00,-3.222069e+00
-3.432036e+00,-5.947813e-02,-2.899398e-01,1.010152e+00,2.019992e-01,-2.342418e+01,-3.583561e+00,-3.560047e+00
-1.897183e+00,-1.365658e+00,-1.264575e+00,1.654174e+00,1.439521e+00,-2.252235e+01,-2.964912e+00,-3.090154e+00
-1.099646e+00,-5.272527e-01,-5.971300e-01,1.359549e+00,1.619385e+00,-2.245647e+01,-3.368543e+00,-3.406919e+00
-2.635093e+00,-1.829471e+00,-9.179930e-01,1.976162e+00,8.657587e-01,-2.361703e+01,-2.749893e+00,-3.938976e+00
-2.646925e+00,-8.413152e-02,-1.210779e+00,1.611471e+00,1.342119e+00,-2.384114e+01,-3.416311e+00,-3.853006e+00
-1.182303e+00,-1.278009e+00,-2.433586e-01,1.224240e+00,8.067708e-02,-2.224407e+01,-2.768366e+00,-3.258147e+00
-1.884855e+00,-6.105093e-01,-8.248957e-01,1.758229e+00,9.792960e-01,-2.280896e+01,-3.694060e+00,-3.238930e+00
-3.349888e+00,-1.808234e+00,-5.060043e-01,1.406097e+00,1.724631e+00,-2.314926e+01,-3.046114e+00,-3.646013e+00
-3.715993e+00,-7.825776e-01,-7.081821e-02,1.297210e+00,1.931695e+00,-2.356388e+01,-3.469618e+00,-3.073843e+00
-2.180854e+00,-1.605305e+00,-1.037713e+00,1.913992e+00,6.784953e-01,-2.247443e+01,-3.086322e+00,-3.541690e+00
-1.384324e+00,-2.561790e-01,-3.334641e-01,1.072385e+00,2.642475e-01,-2.253160e+01,-3.247137e+00,-3.959285e+00
-2.919508e+00,-1.075055e+00,-6.518299e-01,1.716452e+00,1.002318e+00,-2.337978e+01,-2.863840e+00,-3.429090e+00
-3.094411e+00,-7.355848e-01,-4.654240e-01,1.985918e+00,1.786956e-01,-2.309508e+01,-3.570705e+00,-3.034605e+00
-1.582962e+00,-1.933311e+00,-7.841567e-01,1.349788e+00,1.431834e+00,-2.294325e+01,-3.172760e+00,-3.564708e+00
-2.379217e+00,-2.091786e-01,-1.214689e-01,1.636584e+00,1.502332e+00,-2.200042e+01,-3.285756e+00,-3.936267e+00
-3.891170e+00,-1.403054e+00,-1.088730e+00,1.027734e+00,7.643220e-01,-2.391097e+01,-2.887811e+00,-3.468328e+00
-3.554105e+00,-3.811329e-01,-9.365074e-01,1.175682e+00,5.806944e-01,-2.337246e+01,-3.377690e+00,-3.751497e+00
-2.065886e+00,-1.200009e+00,-6.179824e-01,1.535509e+00,1.842197e+00,-2.271277e+01,-2.744393e+00,-3.344383e+00
-1.363060e+00,-9.075030e-01,-1.241081e+00,1.446956e+00,1.224828e+00,-2.227766e+01,-3.592968e+00,-3.152694e+00
-2.851416e+00,-1.730227e+00,-2.740274e-01,1.841875e+00,4.794316e-01,-2.368058e+01,-2.959671e+00,-3.747522e+00
-2.752947e+00,-9.765588e-01,-7.482204e-01,1.121879e+00,1.659068e+00,-2.267405e+01,-2.806243e+00,-3.167168e+00
-1.264511e+00,-1.669403e+00,-4.213215e-01,1.729947e+00,9.200894e-01,-2.327198e+01,-3.437594e+00,-3.697279e+00
-1.968163e+00,-4.384186e-01,-1.134819e+00,1.256367e+00,2.195163e-02,-2.370611e+01,-3.020925e+00,-3.803702e+00
-3.456280e+00,-1.135224e+00,-1.554190e-01,1.891844e+00,1.276074e+00,-2.236691e+01,-3.652277e+00,-3.335755e+00
-3.986812e+00,-1.411346e-01,-5.738706e-01,1.811278e+00,1.069064e+00,-2.291995e+01,-3.111517e+00,-3.884556e+00
-2.474734e+00,-1.462942e+00,-9.005802e-01,1.415059e+00,3.226990e-01,-2.301050e+01,-3.511423e+00,-3.477435e+00
-1.677834e+00,-6.792388e-01,-3.079680e-01,1.567350e+00,7.364503e-01,-2.395234e+01,-2.825942e+00,-3.019632e+00
-3.189227e+00,-1.997080e+00,-1.287179e+00,1.206352e+00,1.998937e+00,-2.210502e+01,-3.225848e+00,-3.614468e+00
-3.011469e+00,-3.133724e-01,-1.959990e-01,1.499497e+00,8.225597e-01,-2.238888e+01,-3.152089e+00,-3.969952e+00
-1.476204e+00,-1.010179e+00,-1.175558e+00,1.852321e+00,1.568864e+00,-2.354156e+01,-3.533440e+00,-3.375087e+00
-2.273561e+00,-8.514843e-01,-5.432113e-01,1.130085e+00,1.498863e+00,-2.348340e+01,-2.928982e+00,-3.121981e+00
-3.808596e+00,-1.544325e+00,-8.702687e-01,1.518122e+00,2.364369e-01,-2.257394e+01,-3.310333e+00,-3.529072e+00
-3.260960e+00,-5.543142e-01,-1.002502e+00,1.684625e+00,4.200111e-01,-2.214261e+01,-2.703197e+00,-3.191269e+00
-1.795801e+00,-1.872157e+00,-2.344955e-02,1.041705e+00,1.159051e+00,-2.380341e+01,-3.353103e+00,-3.659125e+00
-1.092606e+00,-1.618168e-02,-6.972123e-01,1.944605e+00,1.775939e+00,-2.323754e+01,-2.980351e+00,-3.841857e+00
-2.557170e+00,-1.337986e+00,-3.706617e-01,1.329086e+00,5.217550e-01,-2.283547e+01,-3.630257e+00,-3.311654e+00
-2.580926e+00,-2.766671e-01,-6.882842e-01,1.850151e+00,7.305971e-02,-2.207064e+01,-3.454822e+00,-3.341127e+00
-1.068859e+00,-1.079858e+00,-3.592812e-01,1.485552e+00,1.318457e+00,-2.398138e+01,-3.101799e+00,-3.809074e+00
-1.772692e+00,-8.088430e-01,-1.032246e+00,1.528102e+00,1.748325e+00,-2.304041e+01,-3.231716e+00,-3.688003e+00
-3.284073e+00,-1.616004e+00,-5.471142e-02,1.136217e+00,9.868230e-01,-2.288852e+01,-2.878694e+00,-3.157892e+00
-3.785287e+00,-6.056673e-01,-5.119494e-01,1.036119e+00,6.704497e-01,-2.233243e+01,-3.400464e+00,-3.624722e+00
-2.296862e+00,-1.787830e+00,-8.405249e-01,1.675075e+00,1.908459e+00,-2.373517e+01,-2.784745e+00,-3.029888e+00
-1.499782e+00,-7.347022e-02,-2.073796e-01,1.342486e+00,1.025462e+00,-2.330211e+01,-3.677616e+00,-3.471088e+00
-2.987887e+00,-1.251660e+00,-1.184486e+00,1.946343e+00,2.723229e-01,-2.264247e+01,-3.061897e+00,-3.878210e+00
-3.166109e+00,-9.339187e-01,-2.580743e-01,1.723877e+00,1.408690e+00,-2.286363e+01,-3.362883e+00,-3.522725e+00
-1.700961e+00,-1.741081e+00,-1.235450e+00,1.111837e+00,1.706193e-01,-2.320399e+01,-2.759858e+00,-3.115634e+00
-2.498498e+00,-4.017140e-01,-6.439633e-01,1.905728e+00,7.723665e-01,-2.377093e+01,-3.577567e+00,-3.385341e+00
-3.963051e+00,-1.204903e+00,-9.728076e-01,1.258597e+00,1.525566e+00,-2.217367e+01,-2.974543e+00,-3.980207e+00
-3.479844e+00,-1.984243e-01,-1.062592e+00,1.413382e+00,1.818504e+00,-2.260196e+01,-3.554877e+00,-3.302377e+00
-1.944590e+00,-1.376615e+00,-8.532631e-02,1.797818e+00,5.731684e-01,-2.345007e+01,-3.189158e+00,-3.832581e+00
-1.241216e+00,-7.305926e-01,-7.999498e-01,1.215841e+00,4.870499e-01,-2.350910e+01,-3.269300e+00,-3.664496e+00
-2.776239e+00,-1.912752e+00,-4.712152e-01,1.572997e+00,1.248491e+00,-2.241984e+01,-2.903582e+00,-3.196641e+00
-2.874814e+00,-6.665918e-01,-1.272660e+00,1.351953e+00,9.281264e-01,-2.341331e+01,-3.127347e+00,-3.655289e+00
-1.339664e+00,-1.968872e+00,-3.034536e-01,1.999866e+00,1.682310e+00,-2.250343e+01,-3.495026e+00,-3.248206e+00
-2.042402e+00,-1.382780e-01,-9.254445e-01,1.017756e+00,1.252922e+00,-2.244341e+01,-2.842396e+00,-3.252776e+00
-3.577597e+00,-1.444398e+00,-6.087365e-01,1.630448e+00,1.388298e-02,-2.359640e+01,-3.210075e+00,-3.847634e+00
-3.867509e+00,-4.667267e-01,-1.307147e-01,1.541092e+00,3.303097e-01,-2.318265e+01,-2.821048e+00,-3.435437e+00
-2.402876e+00,-1.147848e+00,-1.099793e+00,1.185237e+00,1.092735e+00,-2.278100e+01,-3.422127e+00,-3.965632e+00
-1.606160e+00,-9.950040e-01,-4.359978e-01,1.828479e+00,1.975237e+00,-2.221309e+01,-3.036328e+00,-3.531436e+00
-3.071204e+00,-1.672282e+00,-7.525772e-01,1.445215e+00,7.289319e-01,-2.387358e+01,-3.637406e+00,-3.063588e+00
-2.896032e+00,-1.323215e-02,-4.053739e-01,1.230315e+00,1.592565e+00,-2.365157e+01,-2.719046e+00,-3.458073e+00
-1.407802e+00,-1.319352e+00,-7.222402e-01,1.621510e+00,8.300791e-01,-2.231206e+01,-3.336726e+00,-3.926012e+00
-2.204243e+00,-5.415170e-01,-1.877119e-02,1.392210e+00,2.288272e-01,-2.274414e+01,-2.996793e+00,-3.571055e+00
-3.692611e+00,-1.843794e+00,-9.881369e-01,1.756004e+00,1.475193e+00,-2.334250e+01,-3.614473e+00,-3.040951e+00
-3.373100e+00,-8.700797e-01,-8.744718e-01,1.915672e+00,1.182202e+00,-2.388187e+01,-3.166883e+00,-3.742150e+00
-1.861640e+00,-1.547359e+00,-5.580513e-01,1.310666e+00,4.280788e-01,-2.203486e+01,-3.517961e+00,-3.147322e+00
-1.158628e+00,-3.417735e-01,-1.140368e+00,1.706959e+00,5.137171e-01,-2.297484e+01,-2.944404e+00,-3.353659e+00
-2.670592e+00,-1.022892e+00,-1.714488e-01,1.066740e+00,1.752695e+00,-2.306496e+01,-3.295481e+00,-3.760773e+00
-2.611332e+00,-7.658364e-01,-6.257416e-01,1.454975e+00,2.911364e-01,-2.335159e+01,-2.832241e+00,-3.910097e+00
-1.123411e+00,-1.588622e+00,-9.503473e-01,1.818724e+00,1.037929e+00,-2.269995e+01,-3.216522e+00,-3.440297e+00
-1.920310e+00,-3.039271e-01,-2.811499e-01,1.167655e+00,1.904813e+00,-2.225898e+01,-3.116994e+00,-3.060681e+00
-3.408918e+00,-1.122743e+00,-1.253016e+00,1.558683e+00,6.428765e-01,-2.366947e+01,-3.501275e+00,-3.592830e+00
-3.657697e+00,-1.008835e-01,-7.773008e-01,1.644132e+00,9.514384e-01,-2.311351e+01,-3.015202e+00,-3.126067e+00
-2.146134e+00,-1.294697e+00,-4.532219e-01,1.004081e+00,1.689989e+00,-2.295363e+01,-3.662179e+00,-3.718972e+00
-1.442481e+00,-5.627526e-01,-1.079970e+00,1.978393e+00,1.369984e+00,-2.202056e+01,-2.800182e+00,-3.778091e+00
-2.954365e+00,-1.760539e+00,-1.086301e-01,1.373433e+00,1.153118e-01,-2.392355e+01,-3.447159e+00,-3.372961e+00
-3.152614e+00,-4.288821e-01,-1.049648e+00,1.080402e+00,1.190125e+00,-2.358207e+01,-2.990346e+00,-3.228415e+00
-1.617773e+00,-1.247697e+00,-7.794091e-02,1.693292e+00,4.516347e-01,-2.248505e+01,-3.624628e+00,-3.633576e+00
-2.320969e+00,-8.907588e-01,-6.656701e-01,1.289170e+00,6.153899e-01,-2.255199e+01,-2.712798e+00,-3.863487e+00
-3.856404e+00,-1.713546e+00,-3.412231e-01,1.937159e+00,1.870001e+00,-2.339211e+01,-3.347079e+00,-3.270613e+00
-3.589606e+00,-6.878292e-01,-2.305199e-01,1.765772e+00,1.538004e+00,-2.382052e+01,-2.919631e+00,-3.948252e+00
-2.124870e+00,-1.885615e+00,-1.202018e+00,1.382431e+00,7.911497e-01,-2.223101e+01,-3.316607e+00,-3.416195e+00
-1.327513e+00,-2.259274e-01,-4.938020e-01,1.603936e+00,1.430157e-01,-2.279004e+01,-3.141851e+00,-3.084782e+00
-2.792477e+00,-1.419744e+00,-8.180400e-01,1.247882e+00,1.405014e+00,-2.313840e+01,-3.538828e+00,-3.554675e+00
-2.694652e+00,-1.581382e-01,-3.121619e-02,1.967824e+00,7.096301e-01,-2.213224e+01,-3.256764e+00,-3.095355e+00
-1.229790e+00,-1.479882e+00,-1.016334e+00,1.321013e+00,1.963257e+00,-2.378498e+01,-2.857842e+00,-3.500524e+00
-2.026321e+00,-6.317184e-01,-3.777916e-01,1.661398e+00,1.095892e+00,-2.322496e+01,-3.479579e+00,-3.996549e+00
-3.491136e+00,-1.949622e+00,-7.091405e-01,1.049801e+00,3.583711e-01,-2.281533e+01,-3.080658e+00,-3.403667e+00
-3.951220e+00,-9.595505e-01,-1.168715e+00,1.153805e+00,4.975582e-02,-2.240169e+01,-3.683849e+00,-3.815689e+00
-2.415841e+00,-1.652453e+00,-1.837845e-01,1.510520e+00,1.310770e+00,-2.356243e+01,-3.051529e+00,-3.283624e+00
-1.713290e+00,-4.859452e-01,-8.615208e-01,1.475799e+00,1.631271e+00,-2.349451e+01,-3.406926e+00,-3.217347e+00
-3.248256e+00,-1.182691e+00,-5.303600e-01,1.859915e+00,8.853860e-01,-2.259262e+01,-2.774605e+00,-3.687247e+00
-3.046969e+00,-5.067951e-01,-9.125081e-01,1.590563e+00,1.810573e+00,-2.293301e+01,-3.598418e+00,-3.792671e+00
-1.535188e+00,-1.824698e+00,-5.810008e-01,1.198266e+00,5.496206e-01,-2.303113e+01,-2.949496e+00,-3.322862e+00
-2.238014e+00,-3.318216e-02,-1.301012e+00,1.788042e+00,3.853690e-01,-2.396320e+01,-3.384024e+00,-3.178110e+00
-3.749658e+00,-1.354929e+00,-3.157344e-01,1.423153e+00,1.131193e+00,-2.212394e+01,-2.735101e+00,-3.710265e+00
-3.319163e+00,-3.609003e-01,-4.084704e-01,1.280086e+00,1.463244e+00,-2.266343e+01,-3.279668e+00,-3.009120e+00
-1.830613e+00,-1.057645e+00,-7.394723e-01,1.884233e+00,2.095558e-01,-2.325380e+01,-2.897348e+00,-3.602033e+00
-1.034357e+00,-8.344729e-01,-1.432042e-01,1.098168e+00,8.581709e-01,-2.369378e+01,-3.565016e+00,-3.895040e+00
-2.522404e+00,-1.527378e+00,-1.127976e+00,1.737536e+00,1.595753e+00,-2.234652e+01,-3.182696e+00,-3.489902e+00
-2.510326e+00,-2.109500e-01,-4.269397e-01,1.058415e+00,9.977358e-01,-2.314575e+01,-3.374448e+00,-3.356768e+00
-1.045706e+00,-1.393111e+00,-7.616601e-01,1.668379e+00,1.735745e+00,-2.279880e+01,-2.740174e+00,-3.762181e+00
-1.842742e+00,-7.490712e-01,-1.242708e-01,1.314063e+00,1.321498e+00,-2.223873e+01,-3.597187e+00,-3.734890e+00
-3.307775e+00,-1.927263e+00,-1.106252e+00,1.959119e+00,6.835898e-02,-2.382891e+01,-2.962913e+00,-3.142253e+00
-3.761771e+00,-9.213632e-01,-9.342294e-01,1.868788e+00,2.753449e-01,-2.338427e+01,-3.566257e+00,-3.577834e+00
-2.226631e+00,-1.724553e+00,-5.999367e-01,1.482521e+00,1.020742e+00,-2.254470e+01,-3.169289e+00,-3.045526e+00
-1.523115e+00,-3.832629e-01,-1.278821e+00,1.503829e+00,1.919360e+00,-2.247684e+01,-3.289227e+00,-3.455444e+00
-3.058301e+00,-1.190426e+00,-2.972676e-01,1.144841e+00,6.578581e-01,-2.357514e+01,-2.892259e+00,-3.925101e+00
-3.236134e+00,-6.241187e-01,-1.146832e+00,1.430058e+00,1.520515e+00,-2.391534e+01,-3.466147e+00,-3.538336e+00
-1.724683e+00,-1.802307e+00,-1.650100e-01,1.796732e+00,7.751791e-01,-2.201364e+01,-3.081874e+00,-3.068772e+00
-2.427924e+00,-8.602601e-02,-8.835499e-01,1.189607e+00,1.578106e-01,-2.294578e+01,-3.251584e+00,-3.432198e+00
