$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
5.205348e-01,2.707770e-01,3.707513e-01,3.794771e-01,4.662867e-01,9.780991e-01,2.717480e-01,8.430635e-01
2.948215e-01,3.964624e-01,1.373632e-01,5.031941e-01,6.372236e-01,9.644939e-01,9.312472e-02,8.812899e-01
2.370692e-01,4.591957e-01,2.383414e-01,3.387641e-01,4.662334e-01,9.731442e-01,1.217540e-01,9.586484e-01
4.950125e-01,1.982532e-01,6.406508e-01,1.885272e-01,7.955805e-01,9.574294e-01,1.041205e-01,7.654603e-01
6.019218e-01,5.660073e-02,4.936570e-01,2.501740e-01,7.815482e-01,9.692813e-01,1.347219e-01,6.871991e-01
3.982214e-01,1.817485e-01,7.451138e-01,3.151084e-02,2.859816e-01,7.846593e-01,4.434066e-01,6.771522e-01
5.843307e-01,4.576624e-01,6.890137e-01,3.028102e-01,2.739435e-01,9.786125e-01,1.002227e-01,5.221016e-01
9.741423e-01,6.845572e-01,4.020108e-01,6.308759e-01,1.338930e-01,9.561582e-01,3.303950e-02,7.994075e-01
6.251150e-01,6.471668e-01,4.887402e-01,9.054573e-01,4.864343e-01,9.200159e-01,5.900125e-02,9.517409e-01
6.281062e-01,3.822626e-01,1.409100e-01,9.573574e-01,1.807717e-01,9.666278e-01,8.990387e-02,8.790429e-01
5.983703e-01,2.196174e-01,6.383631e-01,7.833579e-01,4.141122e-02,8.053460e-01,1.276349e-01,8.829648e-01
5.439604e-01,4.891388e-01,4.424377e-01,3.196587e-01,1.882748e-01,8.910910e-01,9.315134e-01,9.439223e-01
5.765014e-02,4.525831e-01,5.971814e-01,9.411243e-02,2.829544e-02,9.877538e-01,9.095979e-01,1.323361e-01
2.894845e-01,3.981207e-01,3.323632e-01,1.060098e-01,8.296857e-02,9.090250e-01,5.496035e-01,6.070946e-01
5.704704e-01,4.270204e-01,6.273082e-01,8.911737e-02,3.400850e-02,7.968059e-01,3.842374e-01,7.877975e-01
2.625739e-01,4.572989e-01,8.471298e-01,2.480679e-01,2.616002e-02,9.595478e-01,5.459543e-02,5.415094e-01
4.740458e-01,4.551223e-01,2.963064e-01,9.627045e-02,1.182183e-01,9.001415e-01,3.757653e-01,7.093716e-01
4.253991e-01,4.396855e-01,4.910224e-01,3.111508e-01,1.584877e-01,9.711923e-01,5.854865e-01,8.216508e-01
5.933513e-01,2.545162e-01,9.714098e-01,2.656560e-01,3.999956e-01,9.423512e-01,6.393994e-01,6.615316e-01
8.899846e-01,4.494654e-01,1.458875e-01,2.173202e-01,7.964697e-01,9.153452e-01,7.345361e-01,8.322509e-01
2.913870e-01,4.284208e-01,6.904948e-01,2.253683e-01,5.097047e-01,9.982466e-01,5.987217e-01,9.644946e-01
3.075161e-01,3.541313e-01,8.867869e-01,2.318122e-01,5.427862e-01,8.944410e-01,3.132232e-01,8.727437e-01
2.244104e-01,2.107178e-02,8.077865e-01,2.197333e-01,3.905000e-01,9.767274e-01,6.320085e-01,4.838200e-01
5.018632e-01,7.729037e-02,5.871998e-01,9.654177e-02,4.847026e-01,9.218700e-01,9.283539e-01,3.980251e-01
6.833811e-01,4.035772e-01,6.594598e-01,1.002693e-01,9.253290e-01,9.510673e-01,8.718023e-01,5.140375e-01
6.347731e-01,4.452184e-01,7.863286e-01,9.919008e-02,3.576440e-01,8.661087e-01,2.976263e-01,3.440853e-01
6.059435e-01,2.556539e-02,6.673656e-01,2.714541e-01,4.676433e-01,9.882290e-01,4.765969e-01,4.135067e-01
5.301543e-01,2.461415e-01,8.663909e-01,2.391744e-01,1.672007e-01,9.577227e-01,2.720770e-01,3.366190e-01
7.142521e-01,4.521657e-01,8.221123e-01,1.120376e-02,1.663940e-02,9.095311e-01,1.994055e-01,1.020794e-02
5.778767e-01,4.822920e-01,6.299689e-01,1.118188e-01,1.659925e-01,9.850519e-01,3.401326e-01,1.593743e-01
4.729086e-01,6.917091e-01,3.413444e-01,6.682863e-02,3.316608e-01,9.941804e-01,7.917524e-01,6.149450e-02
1.982423e-01,1.583528e-01,8.278055e-01,3.141080e-02,1.347719e-01,8.957979e-01,5.603834e-01,5.832749e-01
2.329568e-01,3.882727e-01,6.668965e-01,4.279377e-01,2.425592e-01,9.425585e-01,4.434961e-01,5.567136e-01
3.858004e-01,3.565084e-01,6.943950e-01,3.122796e-01,4.778100e-02,9.087037e-01,6.086276e-01,5.635000e-01
6.552075e-01,5.996560e-01,8.570175e-01,5.127384e-02,3.132974e-01,9.729689e-01,6.278395e-01,6.129764e-01
2.229523e-01,6.647949e-01,8.863008e-01,3.708929e-01,2.824404e-01,8.798366e-01,4.311293e-01,8.223876e-01
3.419717e-02,4.990954e-01,4.512474e-01,3.774623e-01,1.199498e-01,9.100631e-01,9.025730e-01,6.261489e-01
3.361529e-01,4.117627e-01,9.106101e-01,2.227154e-01,3.379509e-01,9.058610e-01,9.969338e-01,4.958218e-01
3.069526e-01,5.439447e-01,3.947799e-01,5.063034e-01,2.508281e-01,9.163533e-01,8.961203e-01,5.246315e-01
4.025850e-02,5.484743e-01,8.246382e-01,5.070771e-01,4.797597e-01,9.510561e-01,9.008163e-01,9.751036e-01
